여행나라,여행도시,날짜,최고_기온,최저_기온,강수량,습도,적설량,불쾌지수
튀르키예,이스탄불,2020-01-01,8.85,4.17,3.91,80.74,0.0,51.27
튀르키예,이스탄불,2020-02-01,11.29,5.21,2.64,76.24,0.05,52.82
튀르키예,이스탄불,2020-03-01,13.28,6.89,2.45,78.19,0.0,54.37
튀르키예,이스탄불,2020-04-01,15.4,7.5,1.98,73.4,0.0,55.52
튀르키예,이스탄불,2020-05-01,21.72,13.09,2.21,75.32,0.0,60.47
튀르키예,이스탄불,2020-06-01,25.64,17.94,3.22,77.13,0.0,64.19
튀르키예,이스탄불,2020-07-01,28.57,21.0,0.09,72.55,0.0,66.38
튀르키예,이스탄불,2020-08-01,29.36,20.84,0.07,69.74,0.0,66.64
튀르키예,이스탄불,2020-09-01,27.33,19.91,0.71,70.8,0.0,65.5
튀르키예,이스탄불,2020-10-01,22.94,15.73,3.2,78.0,0.0,62.12
튀르키예,이스탄불,2020-11-01,14.95,9.88,0.65,78.97,0.0,56.34
튀르키예,이스탄불,2020-12-01,13.46,8.58,1.19,80.35,0.0,55.19
튀르키예,이스탄불,2021-01-01,11.42,5.83,4.84,77.35,0.35,53.01
튀르키예,이스탄불,2021-02-01,11.0,4.51,2.13,78.36,0.66,52.44
튀르키예,이스탄불,2021-03-01,10.65,4.08,3.08,79.42,0.0,52.06
튀르키예,이스탄불,2021-04-01,15.58,7.72,2.27,79.13,0.0,55.67
튀르키예,이스탄불,2021-05-01,22.88,13.8,1.65,72.58,0.0,61.22
튀르키예,이스탄불,2021-06-01,24.39,17.11,3.21,81.07,0.0,63.31
튀르키예,이스탄불,2021-07-01,29.02,21.65,2.38,76.19,0.0,67.08
튀르키예,이스탄불,2021-08-01,30.3,21.34,0.39,69.94,0.0,67.26
튀르키예,이스탄불,2021-09-01,24.3,17.21,1.0,70.07,0.0,63.17
튀르키예,이스탄불,2021-10-01,18.72,13.15,1.23,78.55,0.0,59.22
튀르키예,이스탄불,2021-11-01,16.29,10.02,2.66,80.27,0.0,56.92
튀르키예,이스탄불,2021-12-01,11.98,7.4,3.01,78.71,0.01,54.01
튀르키예,이스탄불,2022-01-01,8.18,3.03,2.62,78.94,0.58,50.62
튀르키예,이스탄불,2022-02-01,10.21,3.88,5.29,80.0,0.01,51.63
튀르키예,이스탄불,2022-03-01,8.3,2.04,1.24,75.39,0.4,50.37
튀르키예,이스탄불,2022-04-01,17.81,8.78,2.14,74.93,0.0,57.05
튀르키예,이스탄불,2022-05-01,22.49,12.61,0.69,71.84,0.0,60.54
튀르키예,이스탄불,2022-06-01,25.73,18.12,1.89,76.77,0.0,64.2
튀르키예,이스탄불,2022-07-01,28.7,19.98,0.94,69.32,0.0,66.11
튀르키예,이스탄불,2022-08-01,29.12,21.97,2.11,77.65,0.0,67.22
튀르키예,이스탄불,2022-09-01,24.75,17.28,1.53,72.73,0.0,63.43
튀르키예,이스탄불,2022-10-01,20.13,13.59,0.91,75.61,0.0,59.98
튀르키예,이스탄불,2022-11-01,17.63,10.67,1.22,74.27,0.0,57.76
튀르키예,이스탄불,2022-12-01,13.54,7.62,1.55,80.52,0.0,54.81
튀르키예,이스탄불,2023-01-01,12.05,6.06,0.77,78.87,0.0,53.59
튀르키예,이스탄불,2023-02-01,10.16,3.6,1.92,76.29,0.5,51.73
튀르키예,이스탄불,2023-03-01,13.2,6.7,4.47,83.52,0.05,54.17
튀르키예,이스탄불,2023-04-01,16.46,9.33,3.38,80.4,0.0,56.7
튀르키예,이스탄불,2023-05-01,19.61,12.42,2.21,81.26,0.0,59.31
튀르키예,이스탄불,2023-06-01,25.27,17.4,1.54,79.03,0.0,63.69
튀르키예,이스탄불,2023-07-01,31.65,20.34,0.82,62.52,0.0,67.45
튀르키예,이스탄불,2023-08-01,31.25,22.31,0.15,68.68,0.0,68.01
튀르키예,이스탄불,2023-09-01,27.59,19.01,1.12,67.6,0.0,65.27
튀르키예,이스탄불,2023-10-01,22.49,15.14,1.74,76.26,0.0,61.62
튀르키예,이스탄불,2023-11-01,18.27,11.59,8.75,77.3,0.03,58.45
튀르키예,이스탄불,2023-12-01,13.82,7.65,2.48,82.35,0.0,54.91
튀르키예,이스탄불,2024-01-01,10.4,5.19,3.63,76.97,0.01,52.38
튀르키예,이스탄불,2024-02-01,13.29,6.59,0.99,79.31,0.0,54.31
튀르키예,이스탄불,2024-03-01,14.88,5.98,2.29,80.32,0.0,54.66
튀르키예,이스탄불,2024-04-01,20.86,11.75,2.24,72.7,0.0,59.55
튀르키예,이스탄불,2024-05-01,20.6,11.94,2.72,77.45,0.0,59.53
튀르키예,이스탄불,2024-06-01,30.12,19.75,0.32,65.1,0.0,66.53
튀르키예,이스탄불,2024-07-01,31.01,22.25,1.18,70.19,0.0,68.01
튀르키예,이스탄불,2024-08-01,30.25,21.02,0.45,68.29,0.0,67.11
튀르키예,이스탄불,2024-09-01,27.21,18.29,3.13,75.27,0.0,64.99
튀르키예,이스탄불,2024-10-01,21.0,13.27,0.34,74.45,0.0,60.19
튀르키예,이스탄불,2024-11-01,14.97,8.59,2.49,75.23,0.01,55.78
튀르키예,이스탄불,2024-12-01,12.01,7.54,4.73,82.32,0.0,54.0
튀르키예,이스탄불,2025-01-01,11.56,5.97,2.79,83.52,0.0,53.25
튀르키예,이스탄불,2025-02-01,7.45,2.25,3.1,79.64,0.88,49.94
튀르키예,이스탄불,2025-03-01,16.91,7.86,1.2,66.9,0.01,56.31
튀르키예,이스탄불,2025-04-01,16.38,7.89,1.66,71.5,0.0,56.09
튀르키예,이스탄불,2025-05-01,23.1,13.38,1.95,64.35,0.0,61.15
튀르키예,이스탄불,2025-06-01,29.12,18.56,0.07,56.77,0.0,65.62
인도,뭄바이,2014-01-01,28.97,19.61,0.01,63.61,0.0,65.98
인도,뭄바이,2014-02-01,29.16,19.59,0.01,65.0,0.0,66.04
인도,뭄바이,2014-03-01,31.94,22.46,0.03,63.74,0.0,68.34
인도,뭄바이,2014-04-01,32.91,24.38,0.0,71.43,0.0,69.5
인도,뭄바이,2014-05-01,33.26,26.62,0.03,72.77,0.0,70.56
인도,뭄바이,2014-06-01,31.4,27.47,3.25,78.63,0.0,70.63
인도,뭄바이,2014-07-01,27.75,25.59,26.72,89.29,0.0,71.18
인도,뭄바이,2014-08-01,27.89,25.23,18.48,89.48,0.0,70.05
인도,뭄바이,2014-09-01,28.9,25.19,10.49,85.8,0.0,69.53
인도,뭄바이,2014-10-01,32.41,25.67,0.41,75.0,0.0,69.88
인도,뭄바이,2014-11-01,32.83,23.77,0.2,65.5,0.0,69.25
인도,뭄바이,2014-12-01,30.62,20.42,0.35,59.35,0.0,67.01
인도,뭄바이,2015-01-01,29.06,19.05,0.0,63.23,0.0,65.79
인도,뭄바이,2015-02-01,30.55,19.91,0.12,66.89,0.0,66.75
인도,뭄바이,2015-03-01,31.94,22.66,0.47,66.84,0.0,68.47
인도,뭄바이,2015-04-01,32.0,24.59,0.04,74.1,0.0,69.22
인도,뭄바이,2015-05-01,33.43,27.24,0.01,72.77,0.0,70.88
인도,뭄바이,2015-06-01,29.93,26.64,21.81,83.37,0.0,72.23
인도,뭄바이,2015-07-01,28.54,26.15,8.49,86.48,0.0,69.54
인도,뭄바이,2015-08-01,28.15,25.5,5.04,87.29,0.0,68.65
인도,뭄바이,2015-09-01,29.26,25.12,5.38,84.47,0.0,69.01
인도,뭄바이,2015-10-01,32.34,25.96,1.78,77.29,0.0,70.18
인도,뭄바이,2015-11-01,32.66,24.43,0.47,65.13,0.0,69.49
인도,뭄바이,2015-12-01,30.94,21.13,0.0,58.35,0.0,67.39
인도,뭄바이,2016-01-01,29.6,18.87,0.0,62.87,0.0,65.93
인도,뭄바이,2016-02-01,29.58,20.33,0.0,69.24,0.0,66.52
인도,뭄바이,2016-03-01,32.69,23.25,0.03,68.65,0.0,68.96
인도,뭄바이,2016-04-01,32.97,24.73,0.01,71.6,0.0,69.67
인도,뭄바이,2016-05-01,32.97,27.34,0.43,75.84,0.0,70.79
인도,뭄바이,2016-06-01,30.83,27.37,16.56,81.2,0.0,72.3
인도,뭄바이,2016-07-01,27.31,25.56,22.01,90.77,0.0,70.36
인도,뭄바이,2016-08-01,27.51,25.36,15.76,88.65,0.0,69.61
인도,뭄바이,2016-09-01,27.98,25.13,28.2,86.97,0.0,71.23
인도,뭄바이,2016-10-01,29.91,24.05,3.55,79.84,0.0,68.6
인도,뭄바이,2016-11-01,31.83,20.55,0.0,62.43,0.0,67.51
인도,뭄바이,2016-12-01,31.33,20.25,0.0,61.39,0.0,67.19
인도,뭄바이,2017-01-01,29.79,18.41,0.0,62.39,0.0,65.82
인도,뭄바이,2017-02-01,31.61,19.69,0.0,58.18,0.0,67.08
인도,뭄바이,2017-03-01,31.21,21.53,0.0,67.68,0.0,67.66
인도,뭄바이,2017-04-01,32.0,24.69,0.0,74.17,0.0,69.26
인도,뭄바이,2017-05-01,32.52,27.07,0.66,76.65,0.0,70.54
인도,뭄바이,2017-06-01,29.8,26.62,18.88,84.97,0.0,71.75
인도,뭄바이,2017-07-01,28.31,25.7,25.94,86.61,0.0,71.44
인도,뭄바이,2017-08-01,28.04,25.58,16.86,87.06,0.0,70.1
인도,뭄바이,2017-09-01,29.31,25.69,11.41,87.33,0.0,70.07
인도,뭄바이,2017-10-01,30.8,24.75,5.42,83.16,0.0,69.52
인도,뭄바이,2017-11-01,31.68,21.17,0.0,64.03,0.0,67.7
인도,뭄바이,2017-12-01,29.41,19.87,0.95,67.9,0.0,66.35
인도,뭄바이,2018-01-01,29.68,18.89,0.0,64.23,0.0,65.97
인도,뭄바이,2018-02-01,30.97,20.28,0.0,60.75,0.0,67.06
인도,뭄바이,2018-03-01,31.49,22.8,0.01,68.13,0.0,68.29
인도,뭄바이,2018-04-01,32.16,24.53,0.0,77.1,0.0,69.26
인도,뭄바이,2018-05-01,32.65,27.18,0.07,76.52,0.0,70.54
인도,뭄바이,2018-06-01,30.04,26.75,12.24,84.27,0.0,71.01
인도,뭄바이,2018-07-01,27.69,25.68,19.48,88.71,0.0,70.3
인도,뭄바이,2018-08-01,27.39,25.18,9.33,87.32,0.0,68.7
인도,뭄바이,2018-09-01,28.7,24.91,2.86,85.2,0.0,68.37
인도,뭄바이,2018-10-01,32.97,25.25,0.38,73.13,0.0,69.94
인도,뭄바이,2018-11-01,33.04,22.72,0.02,65.1,0.0,68.89
인도,뭄바이,2018-12-01,30.22,19.07,0.0,57.9,0.0,66.26
인도,뭄바이,2019-01-01,29.01,17.01,0.01,59.42,0.0,64.94
인도,뭄바이,2019-02-01,28.81,18.59,0.0,65.39,0.0,65.5
인도,뭄바이,2019-03-01,30.42,20.98,0.0,69.23,0.0,67.12
인도,뭄바이,2019-04-01,32.31,24.34,0.01,76.03,0.0,69.24
인도,뭄바이,2019-05-01,32.26,26.16,0.03,75.58,0.0,69.97
인도,뭄바이,2019-06-01,30.63,27.17,10.89,82.27,0.0,71.28
인도,뭄바이,2019-07-01,27.93,25.81,26.78,90.23,0.0,71.4
인도,뭄바이,2019-08-01,27.82,25.56,17.32,88.9,0.0,70.04
인도,뭄바이,2019-09-01,27.94,25.49,20.5,90.2,0.0,70.46
인도,뭄바이,2019-10-01,30.25,25.05,8.63,84.35,0.0,69.84
인도,뭄바이,2019-11-01,31.28,23.55,0.75,77.0,0.0,68.61
인도,뭄바이,2019-12-01,30.75,22.36,0.15,69.13,0.0,67.83
인도,뭄바이,2020-01-01,28.32,19.15,0.05,68.29,0.0,65.53
인도,뭄바이,2020-02-01,31.51,20.73,0.0,57.83,0.0,67.46
인도,뭄바이,2020-03-01,30.85,21.91,0.0,66.65,0.0,67.67
인도,뭄바이,2020-04-01,32.94,25.01,0.0,74.9,0.0,69.77
인도,뭄바이,2020-05-01,33.15,27.51,0.05,75.74,0.0,70.88
인도,뭄바이,2020-06-01,29.24,26.36,15.07,87.4,0.0,70.83
인도,뭄바이,2020-07-01,28.44,26.03,28.15,90.1,0.0,71.97
인도,뭄바이,2020-08-01,27.75,25.74,30.65,89.97,0.0,71.74
인도,뭄바이,2020-09-01,28.87,25.65,11.79,88.53,0.0,69.89
인도,뭄바이,2020-10-01,30.12,25.32,3.76,85.77,0.0,69.25
인도,뭄바이,2020-11-01,32.23,22.79,0.0,63.53,0.0,68.58
인도,뭄바이,2020-12-01,30.96,20.75,0.8,64.74,0.0,67.33
인도,뭄바이,2021-01-01,29.58,20.41,0.12,69.23,0.0,66.56
인도,뭄바이,2021-02-01,31.61,20.45,0.04,58.14,0.0,67.39
인도,뭄바이,2021-03-01,34.08,23.24,0.0,56.39,0.0,69.51
인도,뭄바이,2021-04-01,33.0,25.02,0.0,75.67,0.0,69.8
인도,뭄바이,2021-05-01,32.13,27.15,8.69,76.9,0.0,71.63
인도,뭄바이,2021-06-01,28.74,26.01,12.16,87.93,0.0,70.05
인도,뭄바이,2021-07-01,28.47,26.11,19.85,87.42,0.0,70.95
인도,뭄바이,2021-08-01,27.67,25.37,10.19,88.29,0.0,69.01
인도,뭄바이,2021-09-01,27.72,25.41,18.1,89.17,0.0,70.02
인도,뭄바이,2021-10-01,30.98,24.65,1.61,78.0,0.0,69.04
인도,뭄바이,2021-11-01,32.14,23.73,0.6,68.93,0.0,69.01
인도,뭄바이,2021-12-01,28.77,20.02,3.2,75.48,0.0,66.38
인도,뭄바이,2022-01-01,27.99,18.43,0.12,65.97,0.0,65.11
인도,뭄바이,2022-02-01,29.09,18.67,0.0,66.32,0.0,65.64
인도,뭄바이,2022-03-01,34.04,23.47,0.0,55.77,0.0,69.59
인도,뭄바이,2022-04-01,33.51,25.35,0.0,73.63,0.0,70.14
인도,뭄바이,2022-05-01,32.81,27.8,0.17,71.55,0.0,70.87
인도,뭄바이,2022-06-01,30.06,26.3,14.02,81.57,0.0,71.05
인도,뭄바이,2022-07-01,27.48,25.09,28.24,88.03,0.0,70.94
인도,뭄바이,2022-08-01,28.03,25.31,17.45,86.1,0.0,70.04
인도,뭄바이,2022-09-01,28.22,24.86,22.02,87.43,0.0,70.47
인도,뭄바이,2022-10-01,30.0,23.55,4.67,80.39,0.0,68.56
인도,뭄바이,2022-11-01,31.94,21.03,0.0,59.8,0.0,67.75
인도,뭄바이,2022-12-01,31.2,21.0,0.01,64.1,0.0,67.44
인도,뭄바이,2023-01-01,28.53,18.04,0.03,67.32,0.0,65.16
인도,뭄바이,2023-02-01,32.96,19.95,0.0,50.5,0.0,67.73
인도,뭄바이,2023-03-01,32.84,22.72,0.51,61.45,0.0,68.87
인도,뭄바이,2023-04-01,33.36,25.06,0.03,68.0,0.0,69.96
인도,뭄바이,2023-05-01,33.09,27.1,0.5,73.58,0.0,70.76
인도,뭄바이,2023-06-01,31.33,27.25,9.9,78.5,0.0,71.5
인도,뭄바이,2023-07-01,28.02,25.4,37.46,88.55,0.0,72.54
인도,뭄바이,2023-08-01,28.83,25.35,5.22,84.42,0.0,68.91
인도,뭄바이,2023-09-01,29.11,25.07,12.66,87.43,0.0,69.85
인도,뭄바이,2023-10-01,32.8,23.95,0.33,73.61,0.0,69.33
인도,뭄바이,2023-11-01,33.47,22.83,0.15,62.9,0.0,69.12
인도,뭄바이,2023-12-01,32.39,21.15,0.02,61.1,0.0,67.99
인도,뭄바이,2024-01-01,30.86,19.4,0.07,58.03,0.0,66.66
인도,뭄바이,2024-02-01,32.37,20.09,0.01,53.1,0.0,67.54
인도,뭄바이,2024-03-01,32.9,21.35,0.01,59.71,0.0,68.27
인도,뭄바이,2024-04-01,35.07,24.63,0.0,63.87,0.0,70.48
인도,뭄바이,2024-05-01,34.48,27.23,0.37,72.97,0.0,71.36
인도,뭄바이,2024-06-01,31.16,26.5,16.6,82.77,0.0,72.04
인도,뭄바이,2024-07-01,28.34,25.74,36.58,88.55,0.0,72.81
인도,뭄바이,2024-08-01,28.77,25.49,12.61,86.1,0.0,69.87
인도,뭄바이,2024-09-01,28.5,24.79,11.85,86.87,0.0,69.33
인도,뭄바이,2024-10-01,31.05,24.47,4.18,84.48,0.0,69.34
인도,뭄바이,2024-11-01,33.51,22.44,0.02,54.53,0.0,68.96
인도,뭄바이,2024-12-01,31.32,21.45,0.02,59.23,0.0,67.68
인도,뭄바이,2025-01-01,31.72,21.07,0.0,55.23,0.0,67.68
인도,뭄바이,2025-02-01,33.92,22.39,0.0,42.89,0.0,69.11
인도,뭄바이,2025-03-01,34.88,24.47,0.0,50.48,0.0,70.34
인도,뭄바이,2025-04-01,34.14,26.04,0.06,68.0,0.0,70.68
인도,뭄바이,2025-05-01,32.1,26.48,5.94,76.58,0.0,70.91
인도,뭄바이,2025-06-01,29.75,25.93,23.14,84.63,0.0,71.95
몰디브,말레,2014-01-01,27.43,26.34,0.91,77.39,0.0,68.19
몰디브,말레,2014-02-01,27.58,26.53,0.34,75.32,0.0,68.25
몰디브,말레,2014-03-01,28.21,26.63,2.61,79.52,0.0,68.85
몰디브,말레,2014-04-01,28.66,27.2,2.06,76.37,0.0,69.2
몰디브,말레,2014-05-01,28.49,26.78,7.27,82.39,0.0,69.64
몰디브,말레,2014-06-01,28.7,27.25,1.8,81.1,0.0,69.2
몰디브,말레,2014-07-01,28.36,26.85,2.71,78.94,0.0,69.02
몰디브,말레,2014-08-01,27.79,26.3,5.94,80.13,0.0,68.96
몰디브,말레,2014-09-01,27.75,25.91,6.73,81.67,0.0,68.87
몰디브,말레,2014-10-01,27.74,26.08,5.79,81.94,0.0,68.82
몰디브,말레,2014-11-01,27.44,25.72,7.54,81.87,0.0,68.75
몰디브,말레,2014-12-01,27.29,25.66,6.24,81.94,0.0,68.5
몰디브,말레,2015-01-01,27.54,26.6,0.32,74.71,0.0,68.27
몰디브,말레,2015-02-01,27.56,26.17,2.2,77.71,0.0,68.34
몰디브,말레,2015-03-01,28.41,26.97,2.34,75.42,0.0,69.04
몰디브,말레,2015-04-01,29.1,27.26,2.17,76.37,0.0,69.42
몰디브,말레,2015-05-01,28.83,26.89,6.79,81.94,0.0,69.78
몰디브,말레,2015-06-01,28.8,27.3,2.62,78.87,0.0,69.38
몰디브,말레,2015-07-01,28.26,26.57,5.01,80.68,0.0,69.16
몰디브,말레,2015-08-01,28.06,26.31,7.89,80.45,0.0,69.33
몰디브,말레,2015-09-01,28.07,26.05,8.73,82.47,0.0,69.32
몰디브,말레,2015-10-01,28.17,26.25,10.79,81.9,0.0,69.72
몰디브,말레,2015-11-01,27.93,26.12,5.64,81.87,0.0,68.9
몰디브,말레,2015-12-01,28.09,26.6,4.21,80.0,0.0,68.99
몰디브,말레,2016-01-01,28.21,26.95,2.52,77.55,0.0,68.97
몰디브,말레,2016-02-01,28.51,27.21,2.26,75.69,0.0,69.17
몰디브,말레,2016-03-01,29.06,27.8,0.5,76.52,0.0,69.4
몰디브,말레,2016-04-01,29.43,27.62,3.74,79.67,0.0,69.93
몰디브,말레,2016-05-01,29.29,27.25,6.87,81.84,0.0,70.15
몰디브,말레,2016-06-01,28.75,27.04,3.05,81.7,0.0,69.3
몰디브,말레,2016-07-01,28.21,26.39,7.3,80.84,0.0,69.35
몰디브,말레,2016-08-01,27.77,26.36,10.14,82.26,0.0,69.51
몰디브,말레,2016-09-01,27.65,26.24,4.56,81.0,0.0,68.69
몰디브,말레,2016-10-01,27.52,25.94,7.33,81.94,0.0,68.85
몰디브,말레,2016-11-01,27.4,25.9,7.99,81.07,0.0,68.86
몰디브,말레,2016-12-01,27.54,26.3,4.98,78.16,0.0,68.73
몰디브,말레,2017-01-01,27.36,26.06,3.78,77.1,0.0,68.4
몰디브,말레,2017-02-01,27.74,26.54,0.54,75.25,0.0,68.35
몰디브,말레,2017-03-01,28.22,26.82,6.12,77.94,0.0,69.39
몰디브,말레,2017-04-01,28.95,27.32,2.77,79.07,0.0,69.47
몰디브,말레,2017-05-01,28.72,26.73,9.42,81.74,0.0,70.01
몰디브,말레,2017-06-01,28.54,27.23,1.86,78.77,0.0,69.14
몰디브,말레,2017-07-01,28.64,27.1,2.8,78.23,0.0,69.25
몰디브,말레,2017-08-01,28.54,27.03,3.03,78.26,0.0,69.21
몰디브,말레,2017-09-01,28.21,26.62,7.76,80.23,0.0,69.52
몰디브,말레,2017-10-01,28.3,26.86,3.35,80.03,0.0,69.08
몰디브,말레,2017-11-01,27.99,26.12,12.21,79.53,0.0,69.76
몰디브,말레,2017-12-01,28.01,26.48,6.07,76.45,0.0,69.15
몰디브,말레,2018-01-01,27.36,26.15,2.1,76.77,0.0,68.23
몰디브,말레,2018-02-01,27.91,26.49,2.0,78.07,0.0,68.59
몰디브,말레,2018-03-01,28.59,27.15,1.34,78.29,0.0,69.05
몰디브,말레,2018-04-01,28.77,26.72,6.0,79.23,0.0,69.57
몰디브,말레,2018-05-01,28.67,26.58,12.63,81.87,0.0,70.34
몰디브,말레,2018-06-01,28.14,26.44,4.69,81.33,0.0,69.01
몰디브,말레,2018-07-01,28.16,26.57,4.95,78.9,0.0,69.11
몰디브,말레,2018-08-01,28.25,26.94,1.85,78.23,0.0,68.9
몰디브,말레,2018-09-01,28.25,26.35,5.81,78.3,0.0,69.16
몰디브,말레,2018-10-01,27.96,26.35,8.62,79.55,0.0,69.39
몰디브,말레,2018-11-01,28.11,26.26,5.57,78.43,0.0,69.03
몰디브,말레,2018-12-01,28.12,26.33,3.14,77.06,0.0,68.75
몰디브,말레,2019-01-01,27.74,26.54,0.82,73.55,0.0,68.38
몰디브,말레,2019-02-01,28.07,26.62,1.82,79.29,0.0,68.69
몰디브,말레,2019-03-01,28.63,27.41,0.77,75.0,0.0,69.1
몰디브,말레,2019-04-01,29.33,27.87,2.96,74.9,0.0,69.89
몰디브,말레,2019-05-01,29.05,27.32,5.76,80.32,0.0,69.92
몰디브,말레,2019-06-01,28.82,27.35,3.8,80.73,0.0,69.57
몰디브,말레,2019-07-01,28.86,27.42,3.39,77.19,0.0,69.56
몰디브,말레,2019-08-01,28.81,27.15,4.01,77.52,0.0,69.51
몰디브,말레,2019-09-01,28.54,26.71,5.82,79.07,0.0,69.44
몰디브,말레,2019-10-01,27.91,25.85,8.71,80.81,0.0,69.16
몰디브,말레,2019-11-01,27.81,25.95,13.59,83.3,0.0,69.76
몰디브,말레,2019-12-01,27.94,26.15,12.56,82.61,0.0,69.79
몰디브,말레,2020-01-01,28.18,27.0,1.88,77.35,0.0,68.9
몰디브,말레,2020-02-01,28.35,27.22,2.22,77.1,0.0,69.1
몰디브,말레,2020-03-01,28.84,27.72,0.55,74.71,0.0,69.28
몰디브,말레,2020-04-01,29.31,27.37,4.57,77.43,0.0,69.89
몰디브,말레,2020-05-01,29.31,27.34,8.49,80.87,0.0,70.42
몰디브,말레,2020-06-01,29.04,27.15,3.47,79.6,0.0,69.53
몰디브,말레,2020-07-01,28.89,26.83,5.15,77.65,0.0,69.56
몰디브,말레,2020-08-01,28.69,27.21,3.66,76.68,0.0,69.43
몰디브,말레,2020-09-01,28.27,26.28,5.84,80.17,0.0,69.14
몰디브,말레,2020-10-01,28.55,26.43,5.49,79.74,0.0,69.28
몰디브,말레,2020-11-01,28.17,26.69,7.68,78.2,0.0,69.52
몰디브,말레,2020-12-01,28.11,26.27,7.07,78.52,0.0,69.23
몰디브,말레,2021-01-01,28.0,26.37,3.94,76.45,0.0,68.82
몰디브,말레,2021-02-01,28.11,26.94,0.66,75.46,0.0,68.68
몰디브,말레,2021-03-01,28.25,26.4,5.01,78.45,0.0,69.08
몰디브,말레,2021-04-01,28.78,27.09,2.0,77.67,0.0,69.2
몰디브,말레,2021-05-01,29.16,27.21,7.46,78.97,0.0,70.16
몰디브,말레,2021-06-01,28.63,27.36,0.76,76.47,0.0,69.08
몰디브,말레,2021-07-01,28.39,26.74,3.22,78.77,0.0,69.05
몰디브,말레,2021-08-01,28.5,26.8,4.75,77.23,0.0,69.33
몰디브,말레,2021-09-01,28.46,26.99,3.65,77.53,0.0,69.24
몰디브,말레,2021-10-01,28.56,26.85,4.56,76.74,0.0,69.35
몰디브,말레,2021-11-01,28.27,26.42,5.91,77.47,0.0,69.21
몰디브,말레,2021-12-01,28.14,26.17,5.05,77.03,0.0,68.94
몰디브,말레,2022-01-01,28.17,26.78,0.8,72.81,0.0,68.66
몰디브,말레,2022-02-01,28.31,26.72,0.94,74.04,0.0,68.71
몰디브,말레,2022-03-01,28.8,27.1,0.78,72.87,0.0,69.04
몰디브,말레,2022-04-01,29.33,27.34,4.91,73.93,0.0,69.94
몰디브,말레,2022-05-01,28.84,26.72,10.41,79.16,0.0,70.19
몰디브,말레,2022-06-01,28.8,26.88,2.19,75.7,0.0,69.14
몰디브,말레,2022-07-01,28.29,26.09,12.27,79.32,0.0,69.89
몰디브,말레,2022-08-01,27.86,26.07,6.32,78.48,0.0,68.94
몰디브,말레,2022-09-01,27.87,26.15,6.74,77.33,0.0,69.03
몰디브,말레,2022-10-01,27.87,25.96,8.05,78.32,0.0,69.11
몰디브,말레,2022-11-01,27.86,25.83,7.1,77.5,0.0,68.93
몰디브,말레,2022-12-01,27.67,25.43,8.74,78.61,0.0,68.87
몰디브,말레,2023-01-01,27.65,25.97,3.52,73.77,0.0,68.45
몰디브,말레,2023-02-01,27.84,26.4,0.44,74.18,0.0,68.32
몰디브,말레,2023-03-01,28.37,26.3,4.14,78.35,0.0,68.97
몰디브,말레,2023-04-01,29.22,27.13,2.92,75.03,0.0,69.53
몰디브,말레,2023-05-01,29.14,27.15,8.56,78.03,0.0,70.27
몰디브,말레,2023-06-01,29.11,27.31,6.62,76.77,0.0,70.06
몰디브,말레,2023-07-01,28.97,27.03,4.74,75.9,0.0,69.62
몰디브,말레,2023-08-01,29.02,27.29,4.67,73.9,0.0,69.75
몰디브,말레,2023-09-01,28.58,26.3,11.89,78.7,0.0,70.08
몰디브,말레,2023-10-01,28.8,26.4,9.2,76.87,0.0,69.87
몰디브,말레,2023-11-01,28.25,25.92,12.84,80.37,0.0,69.87
몰디브,말레,2023-12-01,28.62,26.51,12.63,79.03,0.0,70.29
몰디브,말레,2024-01-01,28.31,26.76,5.03,77.81,0.0,69.26
몰디브,말레,2024-02-01,28.95,27.14,2.41,77.24,0.0,69.35
몰디브,말레,2024-03-01,29.27,27.55,1.46,74.84,0.0,69.52
몰디브,말레,2024-04-01,29.95,27.46,7.2,76.8,0.0,70.58
몰디브,말레,2024-05-01,29.78,27.45,11.5,79.9,0.0,71.11
